stock_code,stock_name,report_year,report_quarter,declare_date,act_np,con_np,excess_rate
158,常山北明,2017,4,2018-04-10,35509.5035,51308.0,-0.3079
158,常山北明,2019,4,2020-04-15,10711.76,30842.0,-0.6527
166,申万宏源,2016,2,2016-04-30,757616.6667,641300.0,0.1814
166,申万宏源,2016,4,2017-01-26,550923.55,566600.0,-0.0277
166,申万宏源,2017,2,2017-08-12,510233.3333,641811.383,-0.205
166,申万宏源,2017,4,2018-01-23,465266.88,482979.2685,-0.0367
166,申万宏源,2018,1,2018-04-28,516600.0,531800.0,-0.0286
166,申万宏源,2018,2,2018-08-18,460927.52,495790.78,-0.0703
166,申万宏源,2018,3,2018-10-27,443709.1733,476189.6,-0.0682
166,申万宏源,2018,4,2019-02-02,418629.47,473254.836,-0.1154
166,申万宏源,2019,1,2019-04-30,662212.2987,584400.0,0.1331
166,申万宏源,2019,2,2019-07-15,667731.855,651038.5585,0.0256
166,申万宏源,2019,3,2019-10-31,696239.968,574096.842,0.2128
166,申万宏源,2019,4,2020-03-28,573541.2391,751198.337,-0.2365
301,东方盛虹,2018,3,2018-10-13,115632.6667,202533.5,-0.4291
301,东方盛虹,2018,4,2019-01-24,105000.0,119477.871,-0.1212
301,东方盛虹,2019,1,2019-04-30,159190.8214,175069.5,-0.0907
301,东方盛虹,2019,2,2019-08-31,159287.375,170452.228,-0.0655
301,东方盛虹,2019,4,2020-04-09,161379.5526,151690.9917,0.0639
333,美的集团,2016,4,2017-03-31,1468435.7,1504258.5792,-0.0238
333,美的集团,2018,2,2018-08-31,2079556.5568,2132976.2473,-0.025
338,潍柴动力,2016,1,2016-04-30,170360.0,157184.6154,0.0838
338,潍柴动力,2016,2,2016-08-31,185780.0,158993.3333,0.1685
338,潍柴动力,2016,3,2016-10-28,196071.944,189417.2347,0.0351
338,潍柴动力,2016,4,2017-01-18,215000.0,199181.3235,0.0794
338,潍柴动力,2017,1,2017-04-14,312912.0752,302890.0283,0.0331
338,潍柴动力,2017,2,2017-04-28,334347.1981,307623.9619,0.0869
338,潍柴动力,2017,3,2017-10-31,617144.8439,504037.9032,0.2244
338,潍柴动力,2017,4,2018-03-29,680834.2544,632019.3711,0.0772
338,潍柴动力,2018,1,2018-04-28,730919.0511,715216.5974,0.022
338,潍柴动力,2018,2,2018-07-10,773398.608,751625.608,0.029
338,潍柴动力,2018,4,2019-03-26,865752.7308,791480.7407,0.0938
338,潍柴动力,2019,1,2019-04-29,928831.9459,899029.2133,0.0331
338,潍柴动力,2019,2,2019-08-30,954556.8389,928435.5439,0.0281
338,潍柴动力,2019,4,2020-03-27,910495.5354,979535.8316,-0.0705
400,许继电气,2017,3,2017-10-26,108178.9315,114516.2083,-0.0553
400,许继电气,2017,4,2018-03-24,61377.7307,101168.8397,-0.3933
400,许继电气,2018,1,2018-04-26,73247.7525,87940.4489,-0.1671
400,许继电气,2018,2,2018-08-24,58000.0,54900.0,0.0565
400,许继电气,2018,3,2018-10-26,46865.0823,50319.7688,-0.0687
400,许继电气,2018,4,2019-01-23,22709.76,38233.5294,-0.406
400,许继电气,2019,2,2019-08-24,51462.3448,57273.5,-0.1015
400,许继电气,2019,3,2019-10-09,44111.8261,51453.1429,-0.1427
400,许继电气,2019,4,2020-01-18,44000.0,46000.0,-0.0435
401,冀东水泥,2016,1,2016-04-15,-6854.7692,-58200.0,0.8822
401,冀东水泥,2016,2,2016-07-13,-7893.5767,11832.0362,-1.6671
401,冀东水泥,2016,3,2016-10-13,3224.3478,-4042.6,1.7976
401,冀东水泥,2016,4,2017-03-23,5288.5485,5865.0796,-0.0983
401,冀东水泥,2017,1,2017-04-12,163002.3118,168613.2074,-0.0333
401,冀东水泥,2017,2,2017-07-14,158258.0209,151731.7382,0.043
401,冀东水泥,2017,3,2017-10-25,67123.5625,87162.5882,-0.2299
401,冀东水泥,2017,4,2018-01-17,13223.0,56990.4693,-0.768
401,冀东水泥,2018,1,2018-04-11,62205.8453,80420.1834,-0.2265
401,冀东水泥,2018,2,2018-07-06,108644.0,69073.3333,0.5729
401,冀东水泥,2018,3,2018-10-11,157027.8347,146610.5,0.0711
401,冀东水泥,2018,4,2019-01-10,153000.0,159569.0401,-0.0412
401,冀东水泥,2019,1,2019-04-10,256039.848,230975.9609,0.1085
401,冀东水泥,2019,2,2019-07-10,310252.8666,284185.9564,0.0917
401,冀东水泥,2019,4,2020-01-07,278000.0,290861.2336,-0.0442
402,金融街,2016,1,2016-04-30,273003.8685,324041.7399,-0.1575
402,金融街,2016,2,2016-08-18,278230.8552,265547.5672,0.0478
402,金融街,2016,3,2016-10-15,292667.2783,278143.16,0.0522
402,金融街,2017,1,2017-04-28,319976.211,334422.1734,-0.0432
402,金融街,2017,2,2017-08-18,330848.3607,343415.4787,-0.0366
402,金融街,2017,4,2018-01-31,308480.74,336178.4,-0.0824
402,金融街,2018,1,2018-04-28,349070.2339,363845.59,-0.0406
402,金融街,2018,4,2019-01-31,330705.35,341492.916,-0.0316
402,金融街,2019,4,2020-01-21,359542.79,360411.7835,-0.0024
403,ST生化,2016,1,2016-04-29,16155.2779,14382.8178,0.1232
403,ST生化,2016,2,2016-08-31,12505.0,16347.25,-0.235
403,ST生化,2016,3,2016-10-28,13187.5,12505.0,0.0546
403,ST生化,2016,4,2017-04-26,5389.5946,13635.0,-0.6047
403,ST生化,2017,1,2017-04-29,13387.6667,10087.0,0.3272
403,ST生化,2017,2,2017-08-31,5700.0,15038.0,-0.621
403,ST生化,2017,3,2017-10-28,7162.3333,7893.5,-0.0926
403,ST生化,2017,4,2018-04-26,3830.7859,10085.371,-0.6202
403,振兴生化,2018,4,2019-01-12,10474.5,11500.0,-0.0892
403,振兴生化,2019,2,2019-08-24,19050.4615,21297.0,-0.1055
403,振兴生化,2019,3,2019-10-19,18310.2353,19547.25,-0.0633
403,双林生物,2019,4,2020-03-18,16360.6899,16589.361,-0.0138
404,华意压缩,2016,4,2017-03-31,25229.0795,24022.4,0.0502
404,华意压缩,2017,4,2018-01-16,11000.0,16703.903,-0.3415
404,华意压缩,2018,1,2018-04-13,23550.0,20879.879,0.1279
407,胜利股份,2016,1,2016-04-26,28810.0714,30460.3333,-0.0542
407,胜利股份,2016,2,2016-08-27,15912.0,28128.0,-0.4343
407,胜利股份,2016,3,2016-10-28,15026.0,16620.8,-0.096
407,胜利股份,2016,4,2016-12-17,-28350.0,15026.0,-2.8867
407,胜利股份,2017,2,2017-08-26,11539.0,16762.0,-0.3116
407,胜利股份,2017,4,2018-01-31,10000.0,11539.0,-0.1334
407,胜利股份,2018,1,2018-04-27,19491.0,14982.0,0.301
407,胜利股份,2018,2,2018-07-12,24000.0,17988.0,0.3342
407,胜利股份,2018,3,2018-10-30,10691.0,24000.0,-0.5545
407,胜利股份,2018,4,2019-04-18,10253.0653,13201.27,-0.2233
408,*ST金源,2016,4,2017-04-15,90960.66,95000.0,-0.0425
408,藏格控股,2017,4,2018-04-14,125134.03,148266.6667,-0.156
408,藏格控股,2018,1,2018-04-28,164604.4444,170880.0,-0.0367
408,藏格控股,2018,4,2019-04-30,129916.185,142000.0,-0.0851
408,藏格控股,2019,2,2019-07-13,140000.0,176000.0,-0.2045
408,藏格控股,2019,4,2020-04-15,43163.1,140000.0,-0.6917
409,山东地矿,2016,2,2016-08-31,15100.0,19000.0,-0.2053
409,山东地矿,2016,3,2016-10-31,4809.2667,6231.95,-0.2283
409,山东地矿,2016,4,2017-01-26,-14500.0,10500.0,-2.381
409,*ST地矿,2018,4,2019-04-13,3108.79,3000.0,0.0363
410,*ST沈机,2016,4,2017-01-25,-110000.0,-53584.0,-1.0529
411,英特集团,2016,4,2017-04-22,8684.7599,7500.0,0.158
411,英特集团,2017,1,2017-04-29,9533.3333,8400.0,0.1349
411,英特集团,2017,4,2018-04-21,8349.0544,9900.0,-0.1567
413,东旭光电,2016,2,2016-08-30,162267.5392,158087.2439,0.0264
413,东旭光电,2016,3,2016-10-31,157621.0795,162585.1022,-0.0305
413,东旭光电,2016,4,2017-03-28,123992.8899,163017.6564,-0.2394
413,东旭光电,2017,1,2017-04-29,192657.2303,217356.8753,-0.1136
413,东旭光电,2017,2,2017-08-11,157357.4,192657.2303,-0.1832
413,东旭光电,2017,4,2018-04-20,174366.6827,194100.0,-0.1017
413,东旭光电,2018,1,2018-04-26,253995.2,263500.0,-0.0361
413,东旭光电,2018,2,2018-08-31,219850.0,228200.0,-0.0366
413,东旭光电,2018,3,2018-10-31,203400.0,219850.0,-0.0748
413,东旭光电,2018,4,2019-04-30,216360.7505,208133.3333,0.0395
413,东旭光电,2019,4,2020-01-23,-100000.0,214700.0,-1.4658
415,渤海金控,2016,1,2016-04-30,258566.818,301327.6952,-0.1419
415,渤海金控,2016,2,2016-07-15,264443.21,214927.8611,0.2304
415,渤海金控,2016,3,2016-10-15,195093.3333,206288.037,-0.0543
415,渤海金控,2016,4,2017-01-14,240000.0,249823.3333,-0.0393
415,渤海金控,2017,2,2017-04-26,282608.3333,291500.0,-0.0305
415,渤海金控,2017,4,2018-04-14,263034.1,272300.0,-0.034
415,渤海租赁,2018,4,2019-04-16,227932.4,360200.0,-0.3672
416,民生控股,2017,4,2018-01-26,2680.0,3265.0,-0.1792
417,合肥百货,2016,1,2016-04-29,28764.1163,38994.21,-0.2623
417,合肥百货,2016,2,2016-08-12,28278.3333,24926.0,0.1345
417,合肥百货,2017,2,2017-08-16,31196.6154,32969.3333,-0.0538
417,合肥百货,2017,4,2018-04-21,21314.8026,31400.0,-0.3212
417,合肥百货,2018,1,2018-04-27,31267.6667,36300.0,-0.1386
417,合肥百货,2018,2,2018-08-16,25784.0,30500.0,-0.1546
417,合肥百货,2018,3,2018-10-27,20697.3333,23397.6,-0.1154
417,合肥百货,2018,4,2019-04-04,22449.5838,21300.0,0.054
417,合肥百货,2019,2,2019-08-16,21650.0,25000.0,-0.134
417,合肥百货,2019,4,2020-03-28,15960.5948,21800.0,-0.2679
418,小天鹅A,2016,2,2016-08-10,119850.7043,113433.0635,0.0566
418,小天鹅A,2018,4,2019-03-30,186245.8658,176533.0961,0.055
419,通程控股,2016,2,2016-08-19,11459.0,12677.0,-0.0961
419,通程控股,2016,4,2017-04-15,10224.8511,11472.6667,-0.1088
419,通程控股,2017,1,2017-04-29,11113.3333,11760.0,-0.055
420,吉林化纤,2018,4,2019-01-30,15000.0,22236.0,-0.3254
421,南京公用,2016,4,2017-03-23,19260.4472,25769.112,-0.2526
421,南京公用,2017,2,2017-08-10,16340.0,22849.0,-0.2849
421,南京公用,2017,4,2018-03-22,14852.1218,16500.0,-0.0999
422,湖北宜化,2016,4,2017-01-26,-105000.0,8603.5261,-13.2043
423,东阿阿胶,2017,3,2017-10-31,206364.7203,214545.3488,-0.0381
423,东阿阿胶,2018,2,2018-08-16,215219.875,227564.4,-0.0542
423,东阿阿胶,2018,3,2018-10-30,205433.7241,215559.6344,-0.047
423,东阿阿胶,2019,1,2019-04-30,201688.4762,218397.375,-0.0765
423,东阿阿胶,2019,2,2019-07-15,120177.3784,195236.9568,-0.3845
423,东阿阿胶,2019,4,2020-01-20,-33360.0,98103.231,-1.34
425,徐工机械,2016,1,2016-04-15,74060.959,56800.0,0.3039
425,徐工机械,2016,4,2017-01-26,24000.0,49181.8964,-0.512
425,徐工机械,2017,1,2017-04-15,64253.3106,67655.2906,-0.0503
425,徐工机械,2017,2,2017-07-15,85126.7297,72222.9584,0.1787
425,徐工机械,2017,3,2017-10-31,101143.743,96636.8064,0.0466
425,徐工机械,2017,4,2018-04-14,102611.48,102147.4599,0.0045
425,徐工机械,2018,1,2018-04-28,183612.9362,170982.5957,0.0739
425,徐工机械,2018,2,2018-08-31,189655.6859,181897.01,0.0427
425,徐工机械,2018,4,2019-01-28,195000.0,194384.6701,0.0032
425,徐工机械,2019,1,2019-04-30,363162.5085,345761.779,0.0503
425,徐工机械,2019,2,2019-07-15,377257.0701,360515.2848,0.0464
425,徐工机械,2019,4,2020-04-30,362057.2465,384875.1811,-0.0593
426,兴业矿业,2016,2,2016-04-28,3288.0,4292.7937,-0.2341
426,兴业矿业,2016,3,2016-10-31,11347.6745,8136.32,0.3947
426,兴业矿业,2017,1,2017-04-13,57089.5,15587.37,2.6625
426,兴业矿业,2017,2,2017-08-31,66295.8768,63696.7271,0.0408
426,兴业矿业,2017,3,2017-10-31,64901.8182,71339.8571,-0.0902
426,兴业矿业,2017,4,2018-04-28,56498.5328,64598.6266,-0.1254
426,兴业矿业,2018,2,2018-08-22,91028.4183,114539.673,-0.2053
426,兴业矿业,2018,3,2018-10-31,78438.2222,83191.3333,-0.0571
426,兴业矿业,2018,4,2019-01-31,75000.0,75069.4545,-0.0009
426,兴业矿业,2019,1,2019-04-30,39982.6667,32500.0,0.2302
426,兴业矿业,2019,2,2019-07-13,38552.674,40918.0,-0.0578
426,兴业矿业,2019,4,2020-01-21,15000.0,37370.011,-0.5986
428,华天酒店,2016,1,2016-04-15,7600.0,2971.0,1.5581
428,华天酒店,2016,4,2017-04-14,-28854.8839,-20260.0,-0.4242
428,华天酒店,2017,2,2017-07-15,15450.0,14033.3333,0.101
428,华天酒店,2017,4,2018-01-31,11000.0,13200.0,-0.1667
428,华天酒店,2018,4,2019-01-31,-35000.0,10330.0,-4.3882
429,粤高速A,2016,2,2016-07-15,93507.7377,88950.5512,0.0512
429,粤高速A,2016,4,2017-01-25,100120.5945,99668.8933,0.0045
429,粤高速A,2017,1,2017-04-13,126132.5536,114663.4694,0.1
429,粤高速A,2017,2,2017-08-29,148990.1622,141648.796,0.0518
429,粤高速A,2017,4,2018-01-26,150992.2399,149947.6082,0.007
429,粤高速A,2018,4,2019-02-01,167702.8179,146257.5577,0.1466
429,粤高速A,2019,1,2019-04-27,151556.2308,158060.1818,-0.0411
429,粤高速A,2019,4,2020-01-23,125862.8102,137258.6541,-0.083
430,张家界,2016,2,2016-08-23,11071.447,13168.2099,-0.1592
430,张家界,2016,3,2016-10-28,9586.0394,11173.5591,-0.1421
430,张家界,2017,1,2017-04-14,11816.6739,13910.0131,-0.1505
430,张家界,2016,4,2017-04-22,6115.5891,9311.6453,-0.3432
430,张家界,2017,2,2017-08-22,7502.4066,8552.8036,-0.1228
430,张家界,2017,3,2017-10-28,7314.1733,7831.0486,-0.066
430,张家界,2017,4,2018-04-03,6736.2246,8722.6139,-0.2277
430,张家界,2018,1,2018-04-14,4248.4286,7881.0,-0.4609
430,张家界,2018,2,2018-07-24,4637.3333,4342.375,0.0679
430,张家界,2018,3,2018-10-31,4854.3461,4440.1508,0.0933
430,张家界,2018,4,2019-01-31,2700.0,5307.4992,-0.4913
430,张家界,2019,1,2019-04-27,3251.2609,3505.1,-0.0724
430,张家界,2019,2,2019-08-30,1600.0,3021.75,-0.4705
430,张家界,2019,4,2020-01-21,1200.0,2833.724,-0.5765
488,晨鸣纸业,2016,1,2016-04-28,171220.4483,148170.0,0.1556
488,晨鸣纸业,2016,2,2016-07-11,178047.7843,165150.7097,0.0781
488,晨鸣纸业,2016,4,2017-02-18,206398.6822,195094.1444,0.0579
488,晨鸣纸业,2017,2,2017-07-10,306591.8013,281717.3152,0.0883
488,晨鸣纸业,2017,3,2017-10-11,369004.6131,347760.7404,0.0611
488,晨鸣纸业,2018,2,2018-08-28,426124.8076,456883.2332,-0.0673
488,晨鸣纸业,2018,3,2018-10-26,353736.8947,420238.9048,-0.1582
488,晨鸣纸业,2018,4,2019-03-30,250982.8858,309442.0654,-0.1889
488,晨鸣纸业,2019,1,2019-04-15,259949.8667,271476.375,-0.0425
488,晨鸣纸业,2019,2,2019-07-04,211714.9642,239604.3481,-0.1164
488,晨鸣纸业,2019,3,2019-10-09,199238.4615,212060.0,-0.0605
498,山东路桥,2016,1,2016-04-12,41388.0,45880.0,-0.0979
498,山东路桥,2016,4,2017-01-26,42914.24,46360.4706,-0.0743
498,山东路桥,2017,2,2017-07-12,61516.038,58247.231,0.0561
498,山东路桥,2017,4,2018-01-17,56932.49,60742.7273,-0.0627
498,山东路桥,2018,1,2018-04-25,75066.6,81900.0,-0.0834
498,山东路桥,2018,2,2018-08-28,61698.0734,77975.2868,-0.2087
498,山东路桥,2018,3,2018-10-12,60120.4459,55770.8039,0.078
498,山东路桥,2018,4,2019-01-15,66834.27,60827.4012,0.0988
498,山东路桥,2019,4,2020-01-16,64534.46,75366.0871,-0.1437
501,鄂武商A,2016,1,2016-04-30,90874.7002,87241.9305,0.0416
501,鄂武商A,2016,2,2016-08-20,95603.0,91230.6232,0.0479
501,鄂武商A,2016,4,2017-04-22,99163.408,93861.4669,0.0565
501,鄂武商A,2017,4,2018-04-28,124133.9842,118353.256,0.0488
501,鄂武商A,2018,2,2018-08-25,112911.8182,126189.3223,-0.1052
501,鄂武商A,2018,4,2019-04-20,104994.6243,111012.7273,-0.0542
501,鄂武商A,2019,1,2019-04-27,105857.3333,96466.6667,0.0973
501,鄂武商A,2019,2,2019-08-30,99439.1116,106482.8008,-0.0661
501,鄂武商A,2019,4,2020-04-10,118490.0398,105000.0,0.1285
502,绿景控股,2016,1,2016-04-12,600.0,-1000.0,1.6
503,海虹控股,2016,3,2016-10-29,-11000.0,-8089.3998,-0.3598
503,海虹控股,2016,4,2017-03-18,2802.1185,1000.0,1.8021
503,海虹控股,2017,1,2017-04-29,7100.0,5540.0,0.2816
503,海虹控股,2017,4,2018-01-27,1800.0,2277.2727,-0.2096
503,国新健康,2018,2,2018-07-14,5533.3333,13000.0,-0.5744
503,国新健康,2018,3,2018-10-13,13000.0,9266.6667,0.4029
503,国新健康,2018,4,2019-01-26,-15000.0,7190.578,-3.0861
503,国新健康,2019,4,2020-04-14,1742.7723,1500.0,0.1618
504,南华生物,2016,4,2017-04-15,2175.61,2445.32,-0.1103
505,珠江控股,2016,4,2017-01-20,6000.0,9674.8,-0.3798
505,珠江控股,2017,4,2018-01-31,14000.0,17786.0,-0.2129
507,珠海港,2016,2,2016-08-30,10449.3333,9400.0,0.1116
507,珠海港,2016,4,2017-04-13,10421.9214,12526.0,-0.168
507,珠海港,2017,1,2017-04-28,15440.3582,16592.0,-0.0694
507,珠海港,2019,4,2020-04-16,22197.435,17149.0,0.2944
511,*ST烯碳,2017,4,2018-04-28,7714.9558,8204.9088,-0.0597
513,丽珠集团,2017,2,2017-08-23,106163.4074,95988.9836,0.106
513,丽珠集团,2017,3,2017-10-26,434196.4889,119331.1914,2.6386
513,丽珠集团,2018,4,2018-10-26,112751.0,111909.29,0.0075
513,丽珠集团,2019,4,2020-03-26,130287.5441,124915.5661,0.043
514,渝开发,2016,4,2017-01-21,12700.0,22030.8599,-0.4235
516,国际医学,2016,2,2016-08-26,26312.6,30500.0,-0.1373
516,国际医学,2016,4,2017-04-28,20159.2071,24789.0,-0.1868
516,国际医学,2018,4,2019-01-31,212000.0,226700.0,-0.0648
516,国际医学,2019,2,2019-08-29,3362.0,13200.0,-0.7453
516,国际医学,2019,4,2020-01-31,-27449.0,3362.0,-9.1645
517,荣安地产,2018,4,2019-04-30,60848.3095,69903.582,-0.1295
518,四环生物,2016,4,2017-04-29,447.2926,501.5231,-0.1081
518,四环生物,2017,4,2018-04-25,728.8395,1344.0493,-0.4577
518,四环生物,2019,4,2020-04-16,1433.0774,1300.0,0.1024
519,中兵红箭,2016,3,2016-08-26,11276.25,22730.9315,-0.5039
519,中兵红箭,2016,4,2016-10-31,5500.0,14242.0,-0.6138
519,中兵红箭,2017,1,2017-04-29,22300.0,30676.0,-0.273
519,中兵红箭,2017,2,2017-08-28,22371.193,24953.693,-0.1035
519,中兵红箭,2017,4,2017-10-27,9000.0,22371.193,-0.5977
519,中兵红箭,2018,1,2018-04-26,18403.116,9824.232,0.8732
519,中兵红箭,2018,2,2018-08-14,31371.0,26982.0,0.1627
519,中兵红箭,2018,4,2019-04-23,34718.038,36206.534,-0.0411
519,中兵红箭,2019,4,2020-04-14,25521.72,38991.651,-0.3455
521,美菱电器,2016,1,2016-04-28,19347.5836,21211.484,-0.0879
521,美菱电器,2016,2,2016-07-29,21930.5556,18296.0,0.1987
521,美菱电器,2016,4,2017-01-21,22300.0,22842.8942,-0.0238
521,美菱电器,2017,3,2017-10-18,18589.0273,26637.246,-0.3021
521,美菱电器,2017,4,2018-01-31,5000.0,16883.3333,-0.7038
521,长虹美菱,2018,2,2018-08-15,24551.909,27159.545,-0.096
521,长虹美菱,2018,3,2018-10-18,11169.2222,24107.6667,-0.5367
521,长虹美菱,2018,4,2019-03-29,3865.8257,9000.0,-0.5705
521,长虹美菱,2019,1,2019-04-20,5800.0,11000.0,-0.4727
521,长虹美菱,2019,3,2019-10-18,9460.0,5950.0,0.5899
521,长虹美菱,2019,4,2020-03-28,5644.1479,10300.0,-0.452
523,广州浪奇,2016,2,2016-08-27,6500.0,8600.0,-0.2442
523,广州浪奇,2016,4,2017-04-25,3927.1626,6275.3313,-0.3742
524,岭南控股,2016,4,2017-03-18,3061.4872,5774.7008,-0.4698
524,岭南控股,2017,1,2017-04-13,15815.2768,8407.6364,0.8811
524,岭南控股,2017,2,2017-07-15,9595.9289,11300.0,-0.1508
524,岭南控股,2017,3,2017-10-13,16312.8854,15388.89,0.06
524,岭南控股,2018,4,2019-01-30,21500.0,30700.0,-0.2997
524,岭南控股,2019,2,2019-08-27,30247.0,23800.0,0.2709
524,岭南控股,2019,4,2020-04-15,25920.8768,25420.5154,0.0197
525,红太阳,2016,4,2017-01-26,15627.4954,12712.0,0.2293
525,红太阳,2017,2,2017-08-15,75969.1111,70611.1111,0.0759
525,红太阳,2017,4,2018-01-30,70218.0659,70709.75,-0.007
525,红太阳,2018,2,2018-08-16,99800.0,93504.433,0.0673
525,红太阳,2018,4,2019-04-09,63667.6441,99800.0,-0.362
525,红太阳,2019,1,2019-04-30,70200.0,114900.0,-0.389
525,红太阳,2019,4,2020-01-23,3250.0,70200.0,-0.9537
526,*ST紫学,2016,1,2016-04-29,5364.0,16400.0,-0.6729
526,*ST紫学,2016,2,2016-07-15,1152.8,5364.0,-0.7851
526,*ST紫学,2016,3,2016-10-15,3755.0,100.0,36.55
526,*ST紫学,2016,4,2017-01-21,-9400.0,3755.0,-3.5033
526,*ST紫学,2017,1,2017-04-26,5700.0,7094.6667,-0.1966
526,*ST紫学,2017,3,2017-10-28,14800.0,10766.8285,0.3746
526,*ST紫学,2017,4,2018-01-31,2400.0,14800.0,-0.8378
528,柳工,2016,1,2016-04-15,4633.3333,3100.0,0.4946
528,柳工,2016,2,2016-08-30,1100.0,3100.0,-0.6452
528,柳工,2016,3,2016-10-29,3699.3333,6560.0,-0.4361
528,柳工,2016,4,2017-01-26,3900.0,3003.4695,0.2985
528,柳工,2017,1,2017-04-15,22124.5475,23480.5185,-0.0577
528,柳工,2017,2,2017-07-14,36364.5457,28464.0303,0.2776
528,柳工,2017,3,2017-10-31,36506.0344,38707.7078,-0.0569
528,柳工,2017,4,2018-01-26,32963.0,35071.2,-0.0601
528,柳工,2018,1,2018-04-14,76659.8538,67689.2836,0.1325
528,柳工,2018,2,2018-07-14,91568.5012,80952.4634,0.1311
528,柳工,2018,3,2018-10-30,90752.4914,86083.2772,0.0542
528,柳工,2018,4,2019-01-26,90000.0,91541.7951,-0.0168
528,柳工,2019,2,2019-08-29,99120.4,109324.3995,-0.0933
529,广弘控股,2017,4,2018-04-20,15532.2655,12200.0,0.2731
530,大冷股份,2016,3,2016-10-27,16190.0,15265.0,0.0606
530,大冷股份,2017,1,2017-04-22,22462.849,20775.9403,0.0812
530,大冷股份,2017,4,2018-04-21,20075.982,22268.667,-0.0985
530,大冷股份,2018,2,2018-08-25,18380.0,23900.0,-0.231
530,大冷股份,2018,3,2018-10-27,10900.0,17000.0,-0.3588
530,大冷股份,2018,4,2019-03-20,11083.5501,10900.0,0.0168
532,华金资本,2016,2,2016-08-30,3863.9306,3627.8612,0.0651
534,万泽股份,2016,2,2016-07-08,8495.6394,7949.4666,0.0687
534,万泽股份,2016,3,2016-10-31,13952.0231,12340.9359,0.1305
534,万泽股份,2016,4,2017-01-25,8357.0,15032.5,-0.4441
534,万泽股份,2017,1,2017-04-28,11969.1188,11302.5836,0.059
534,万泽股份,2017,2,2017-08-16,3708.3333,10819.2721,-0.6572
534,万泽股份,2017,3,2017-10-14,3708.3333,2882.6,0.2865
534,万泽股份,2017,4,2018-04-27,8947.1483,1644.0,4.4423
534,万泽股份,2019,4,2020-02-29,7067.5637,8500.0,-0.1685
536,华映科技,2016,3,2016-08-12,48243.2,53216.0,-0.0934
536,华映科技,2016,4,2017-01-24,45000.0,55000.0,-0.1818
536,华映科技,2017,1,2017-04-29,40700.0,13400.0,2.0373
536,华映科技,2017,2,2017-08-09,24500.0,40700.0,-0.398
536,华映科技,2017,4,2018-03-03,20498.4864,24500.0,-0.1633
537,广宇发展,2017,3,2017-10-31,138983.8125,125516.963,0.1073
537,广宇发展,2017,4,2018-01-29,212179.0,143427.0,0.4794
537,广宇发展,2018,4,2019-04-26,250237.5866,279378.108,-0.1043
537,广宇发展,2019,2,2019-08-30,312100.0,279378.108,0.1171
537,广宇发展,2019,4,2020-03-07,314212.1542,312100.0,0.0068
538,云南白药,2016,1,2016-04-27,314773.9091,331570.0,-0.0507
538,云南白药,2016,4,2017-04-22,291987.6813,307824.6748,-0.0514
538,云南白药,2017,1,2017-04-29,337464.3721,349293.0116,-0.0339
538,云南白药,2017,4,2018-04-12,314498.143,322235.0,-0.024
538,云南白药,2018,1,2018-04-28,358470.9837,375983.3333,-0.0466
538,云南白药,2018,2,2018-08-18,344299.2083,364910.5495,-0.0565
538,云南白药,2018,3,2018-10-27,337150.5685,344294.5879,-0.0207
538,云南白药,2018,4,2019-03-22,330656.4317,344304.2548,-0.0396
538,云南白药,2019,1,2019-04-30,379942.2354,393262.9545,-0.0339
